timestamp;client_1;client_2;client_3;client_4;client_5;client_6;client_7;client_8;client_9;client_10
2024-01-24 12:30:00;3.905;4.641;5.773;5.39;25.109;24.903;28.037;74.656;72.21;75.338
2024-01-24 12:45:00;4.438;4.648;5.464;5.484;26.243;28.804;31.239;75.802;78.433;70.497
2024-01-24 13:00:00;4.316;4.5;4.389;5.145;29.231;24.964;27.307;68.327;67.71;70.02
2024-01-24 13:15:00;4.309;4.756;4.88;5.267;24.959;26.864;31.121;71.599;80.977;66.636
2024-01-24 13:30:00;4.467;4.87;4.543;4.963;25.555;27.572;29.792;77.648;65.306;78.403
2024-01-24 13:45:00;4.029;4.539;4.776;5.603;25.928;28.779;29.05;68.681;76.064;81.122
2024-01-24 14:00:00;3.904;4.384;3.728;4.949;25.038;27.362;29.627;63.774;64.693;86.661
2024-01-24 14:15:00;4.002;4.203;4.538;4.446;27.538;28.165;28.422;67.116;70.358;66.893
2024-01-24 14:30:00;3.437;4.146;4.267;4.716;22.681;27.157;30.509;62.607;72.485;79.221
2024-01-24 14:45:00;3.836;4.126;4.591;5.079;25.257;27.151;29.33;70.822;69.469;79.582
2024-01-24 15:00:00;3.054;3.722;3.511;4.182;27.146;27.33;25.67;74.216;71.055;71.807
2024-01-24 15:15:00;3.135;3.625;3.972;4.134;25.588;26.913;28.886;68.407;64.788;69.953
2024-01-24 15:30:00;3.216;4.073;3.838;4.327;24.851;24.636;29.686;61.057;66.865;69.028
2024-01-24 15:45:00;3.057;3.354;4.356;4.457;26.617;26.032;27.926;74.006;74.591;72.1
2024-01-24 16:00:00;2.397;3.044;3.706;3.28;27.269;27.572;28.607;60.296;72.154;76.114
2024-01-24 16:15:00;2.531;2.803;3.537;3.896;26.295;26.821;27.395;61.425;68.409;82.481
2024-01-24 16:30:00;2.318;2.725;3.237;3.477;24.878;26.963;26.141;68.126;78.886;81.079
2024-01-24 16:45:00;2.319;2.923;3.861;3.719;26.639;26.709;25.857;70.234;65.656;66.115
2024-01-24 17:00:00;2.197;2.499;2.448;3.256;25.437;25.887;25.879;71.069;70.12;70.661
2024-01-24 17:15:00;1.849;3.139;2.489;3.104;27.043;26.45;29.497;68.676;69.371;82.148
2024-01-24 17:30:00;2.194;2.425;2.845;2.95;28.077;26.734;24.316;77.624;75.198;70.979
2024-01-24 17:45:00;2.155;2.208;3.476;3.179;22.352;27.208;27.307;69.319;72.25;74.687
2024-01-24 18:00:00;1.572;2.363;2.645;3.604;26.155;27.798;27.144;74.07;71.438;65.621
2024-01-24 18:15:00;1.771;1.823;2.651;2.678;23.57;26.926;27.937;72.856;62.41;81.342
2024-01-24 18:30:00;2.127;2.279;2.311;3.625;29.419;25.635;25.355;62.665;76.498;64.48
2024-01-24 18:45:00;1.714;2.304;2.955;3.019;25.345;25.075;29.062;68.168;70.867;65.965
2024-01-24 19:00:00;1.979;2.65;3.125;3.278;17.045;21.148;16.312;79.404;72.601;80.779
2024-01-24 19:15:00;2.155;2.691;3.081;2.931;15.951;15.483;20.257;66.529;68.107;85.56
2024-01-24 19:30:00;2.216;2.352;2.698;3.028;14.876;16.412;17.38;65.694;67.29;73.402
2024-01-24 19:45:00;2.02;2.433;2.677;3.112;14.709;17.986;18.243;69.836;79.796;74.742
2024-01-24 20:00:00;2.411;2.749;2.976;3.401;18.22;17.749;18.406;66.704;62.779;79.996
2024-01-24 20:15:00;2.795;2.666;3.348;3.66;17.338;17.992;18.801;65.111;66.518;76.592
2024-01-24 20:30:00;2.855;2.996;3.033;3.599;18.721;16.527;18.461;66.632;79.699;72.947
2024-01-24 20:45:00;2.711;2.632;3.007;4.299;16.078;17.563;17.7;76.017;75.332;72.33
2024-01-24 21:00:00;3.166;3.455;3.836;3.989;16.403;17.293;18.963;68.331;70.308;66.383
2024-01-24 21:15:00;2.996;3.321;3.818;4.382;15.626;16.726;19.164;62.492;78.482;76.281
2024-01-24 21:30:00;2.992;3.676;3.805;4.427;15.598;17.573;17.145;61.592;74.324;74.494
2024-01-24 21:45:00;3.249;3.964;4.076;4.018;14.541;18.804;19.099;79.813;73.21;72.592
2024-01-24 22:00:00;3.854;3.876;4.596;5.188;16.118;17.166;20.354;67.906;73.173;69.49
2024-01-24 22:15:00;4.041;3.749;4.497;4.852;14.895;17.176;19.558;71.129;74.419;70.047
2024-01-24 22:30:00;3.899;4.146;4.624;4.202;16.619;18.824;19.929;65.22;74.63;78.401
2024-01-24 22:45:00;3.489;4.179;4.307;5.18;16.238;18.661;18.682;70.573;83.419;79.849
2024-01-24 23:00:00;4.432;4.683;5.061;5.086;16.403;19.608;16.865;76.151;70.987;73.201
2024-01-24 23:15:00;4.043;4.53;5.073;5.108;18.345;14.531;17.072;65.804;71.147;72.621
2024-01-24 23:30:00;4.16;4.586;4.627;5.646;15.947;18.576;18.925;71.247;65.568;70.305
2024-01-24 23:45:00;4.28;4.717;5.301;5.325;17.059;18.114;19.946;62.112;71.73;80.153
2024-01-25 00:00:00;4.779;5.039;4.962;5.885;18.872;15.854;22.969;78.912;81.687;75.17
2024-01-25 00:15:00;4.991;4.35;5.224;5.975;17.829;17.582;20.01;70.316;77.119;77.023
2024-01-25 00:30:00;4.515;4.715;5.514;5.4;17.614;18.798;16.48;66.977;69.173;76.972
2024-01-25 00:45:00;4.365;4.849;5.45;5.846;15.571;15.94;17.142;67.54;72.156;73.308
2024-01-25 01:00:00;4.334;4.421;5.042;5.198;16.322;17.873;22.137;66.501;65.259;68.591
2024-01-25 01:15:00;4.401;5.031;4.935;6.125;14.154;18.524;18.048;66.751;66.961;69.521
2024-01-25 01:30:00;4.172;4.486;5.288;5.218;16.698;15.572;18.478;57.007;72.777;81.203
2024-01-25 01:45:00;4.574;4.623;5.215;5.751;16.384;16.984;16.825;68.52;69.429;71.009
2024-01-25 02:00:00;3.819;4.303;4.408;5.237;16.033;17.657;20.967;68.315;66.568;72.743
2024-01-25 02:15:00;3.87;4.039;4.36;5.073;17.438;15.99;19.221;71.394;74.547;68.761
2024-01-25 02:30:00;3.902;3.75;4.015;4.767;14.309;15.864;17.13;66.437;71.572;68.312
2024-01-25 02:45:00;3.855;4.076;4.617;4.928;18.289;16.995;16.77;65.222;63.849;70.77
2024-01-25 03:00:00;3.309;3.787;3.928;3.682;17.262;18.418;18.904;68.962;61.209;84.286
2024-01-25 03:15:00;3.033;3.473;4.257;4.42;15.901;18.178;18.472;61.099;69.036;78.619
2024-01-25 03:30:00;3.044;3.355;4.047;4.458;15.792;15.891;19.765;69.703;63.741;72.103
2024-01-25 03:45:00;2.941;3.763;4.31;4.391;16.673;18.191;19.297;59.877;62.282;80.956
2024-01-25 04:00:00;2.609;2.849;3.137;2.803;18.129;15.929;17.966;74.492;77.871;74.162
2024-01-25 04:15:00;2.673;2.808;3.632;3.333;16.142;14.753;17.508;72.353;71.492;82.449
2024-01-25 04:30:00;2.612;2.959;3.182;3.493;16.202;16.642;18.138;64.462;70.62;87.165
2024-01-25 04:45:00;2.843;3.102;3.535;3.815;16.025;18.907;17.497;72.24;71.02;80.655
2024-01-25 05:00:00;2.066;3.015;2.474;3.357;18.495;18.197;18.186;69.546;66.083;75.52
2024-01-25 05:15:00;2.195;2.658;2.931;3.215;15.484;17.198;18.427;64.056;74.137;78.846
2024-01-25 05:30:00;1.86;2.734;2.332;3.464;15.959;16.567;16.927;59.088;71.32;75.083
2024-01-25 05:45:00;1.994;2.351;2.795;2.949;18.049;16.608;19.434;70.551;68.061;64.902
2024-01-25 06:00:00;2.032;2.064;2.819;3.289;16.206;17.365;17.792;65.108;68.84;71.4
2024-01-25 06:15:00;2.061;2.314;2.559;3.247;17.592;15.576;17.019;74.365;65.617;69.766
2024-01-25 06:30:00;1.844;2.325;2.416;3.217;14.724;16.671;17.823;69.069;69.888;71.278
2024-01-25 06:45:00;1.886;2.052;2.928;3.044;15.713;16.872;18.797;65.572;70.754;84.865
2024-01-25 07:00:00;1.779;2.427;2.84;3.835;18.078;15.146;18.536;77.809;69.752;81.172
2024-01-25 07:15:00;2.0;2.559;2.735;3.42;15.053;15.926;19.092;71.825;72.287;77.425
2024-01-25 07:30:00;2.237;2.55;2.879;2.967;15.788;17.824;19.873;51.09;71.592;79.468
2024-01-25 07:45:00;2.177;2.583;3.579;3.344;16.359;17.214;20.54;66.617;73.2;64.593
2024-01-25 08:00:00;2.62;2.992;3.636;3.958;24.615;26.731;28.868;62.218;76.904;79.005
2024-01-25 08:15:00;2.534;2.808;3.639;3.543;25.421;25.815;26.646;65.081;75.084;80.168
2024-01-25 08:30:00;2.526;2.807;3.443;4.063;26.158;29.597;27.959;68.291;76.964;62.681
2024-01-25 08:45:00;2.4;2.649;3.37;3.843;26.065;25.926;26.753;70.735;67.592;79.209
2024-01-25 09:00:00;3.283;3.96;3.303;3.624;27.792;27.582;31.183;70.281;69.355;67.168
2024-01-25 09:15:00;3.23;3.553;3.767;4.443;28.158;26.458;31.659;74.282;75.399;64.165
2024-01-25 09:30:00;3.243;3.498;3.82;4.224;24.801;27.255;29.467;72.119;75.492;82.295
2024-01-25 09:45:00;3.05;3.336;3.444;4.517;26.156;27.896;29.808;71.816;68.471;69.461
2024-01-25 10:00:00;3.366;4.85;4.262;5.268;26.944;25.117;28.812;69.987;75.18;71.062
2024-01-25 10:15:00;3.983;3.928;4.04;5.036;28.123;27.19;29.0;75.305;67.094;80.443
2024-01-25 10:30:00;3.684;4.076;4.565;5.491;27.006;29.01;25.78;67.45;74.501;73.321
2024-01-25 10:45:00;3.611;4.271;4.796;4.92;26.407;29.877;28.279;67.578;71.863;74.009
2024-01-25 11:00:00;4.364;4.771;5.331;5.626;26.933;27.002;26.955;59.663;64.801;73.889
2024-01-25 11:15:00;4.158;4.853;5.145;5.682;26.943;27.263;28.861;74.175;69.743;76.912
2024-01-25 11:30:00;4.434;5.048;4.772;5.402;24.701;30.561;28.302;68.623;83.348;73.755
2024-01-25 11:45:00;4.35;4.749;4.511;5.674;26.27;28.925;31.593;83.375;73.054;75.628
2024-01-25 12:00:00;4.53;4.557;4.726;5.416;28.043;26.262;29.903;67.013;83.962;72.23
2024-01-25 12:15:00;4.14;4.741;4.857;5.469;25.71;26.259;28.867;69.434;64.492;76.935
2024-01-25 12:30:00;4.63;4.871;4.96;5.193;26.181;28.654;27.962;71.678;75.904;76.726
2024-01-25 12:45:00;4.45;5.276;5.157;5.675;25.66;25.663;31.149;63.601;58.821;85.438
2024-01-25 13:00:00;4.162;4.311;4.759;5.533;22.761;28.853;28.351;70.757;71.999;72.903
2024-01-25 13:15:00;4.26;4.909;5.124;5.798;26.029;27.708;28.944;69.17;75.282;73.987
2024-01-25 13:30:00;3.895;4.674;4.97;5.678;26.423;27.987;28.469;67.512;76.357;76.314
2024-01-25 13:45:00;4.31;4.825;5.035;5.344;25.283;26.81;27.737;74.746;67.844;80.304
2024-01-25 14:00:00;3.579;4.152;4.883;4.61;24.384;26.243;28.46;64.572;77.403;68.996
2024-01-25 14:15:00;3.518;3.981;4.256;5.109;24.767;29.422;25.182;70.347;69.225;75.57
2024-01-25 14:30:00;3.486;4.348;4.688;5.319;27.07;26.825;25.862;76.128;71.147;61.207
2024-01-25 14:45:00;3.986;4.326;4.571;5.209;28.762;26.575;28.973;65.538;69.747;73.507
2024-01-25 15:00:00;3.03;3.774;3.86;4.686;27.935;27.078;30.972;67.545;66.091;80.9
2024-01-25 15:15:00;3.441;3.547;4.189;4.284;24.118;27.493;28.971;80.492;80.163;71.006
2024-01-25 15:30:00;3.048;3.412;4.187;4.205;27.196;25.633;27.219;71.325;72.25;75.973
2024-01-25 15:45:00;2.826;3.191;3.694;4.122;25.072;26.341;26.034;66.52;77.654;72.091
2024-01-25 16:00:00;2.313;3.113;3.276;3.708;25.185;26.261;29.687;72.933;77.432;70.273
2024-01-25 16:15:00;2.76;3.022;3.401;3.701;25.353;28.485;27.47;66.216;66.967;80.343
2024-01-25 16:30:00;2.495;2.703;3.251;3.789;26.988;25.853;29.455;61.332;78.324;69.251
2024-01-25 16:45:00;2.421;2.801;3.483;3.685;27.343;24.531;29.039;75.725;74.618;76.611
2024-01-25 17:00:00;2.098;2.36;2.943;3.226;25.863;24.21;29.184;63.595;66.587;76.696
2024-01-25 17:15:00;2.163;2.126;3.362;3.027;25.887;24.965;28.455;81.013;74.334;70.315
2024-01-25 17:30:00;2.28;2.279;2.454;3.559;26.65;29.27;29.029;66.602;66.681;75.856
2024-01-25 17:45:00;2.343;2.207;2.834;3.291;26.795;27.225;28.204;79.453;80.354;69.858
2024-01-25 18:00:00;1.832;2.205;2.455;3.046;27.647;27.962;27.358;62.294;76.232;77.87
2024-01-25 18:15:00;1.648;2.13;2.863;2.868;24.202;28.015;26.82;74.025;71.63;67.768
2024-01-25 18:30:00;1.821;1.926;2.263;2.687;26.028;27.285;24.489;71.449;78.577;73.132
2024-01-25 18:45:00;1.949;2.765;2.794;3.505;24.505;27.086;28.103;73.105;63.774;73.61
2024-01-25 19:00:00;1.884;2.756;2.697;3.439;15.929;18.788;20.892;73.743;68.103;81.121
2024-01-25 19:15:00;1.886;2.288;2.669;2.764;15.683;17.422;19.597;66.561;70.687;75.77
2024-01-25 19:30:00;2.133;2.53;2.477;3.504;15.935;19.327;18.773;62.587;83.626;80.253
2024-01-25 19:45:00;2.058;2.563;2.742;3.553;14.88;18.144;17.196;68.751;66.433;78.051
2024-01-25 20:00:00;2.531;3.199;3.618;3.764;13.918;16.261;20.036;70.093;63.122;78.016
2024-01-25 20:15:00;2.381;2.737;3.318;4.22;13.068;16.444;18.204;66.688;64.489;73.174
2024-01-25 20:30:00;2.481;3.176;3.494;3.792;15.816;16.094;20.983;70.36;76.712;80.615
2024-01-25 20:45:00;2.349;2.799;3.774;3.286;15.397;19.051;16.791;70.615;68.91;73.041
2024-01-25 21:00:00;3.319;3.243;4.021;4.463;15.054;16.584;17.17;64.541;71.173;65.486
2024-01-25 21:15:00;3.347;3.717;3.799;4.426;17.852;15.986;17.01;70.935;75.967;73.819
2024-01-25 21:30:00;2.799;3.847;4.076;4.163;14.797;17.686;15.969;67.691;71.178;77.494
2024-01-25 21:45:00;2.973;4.145;3.803;4.528;17.984;17.052;16.863;65.57;73.062;66.164
2024-01-25 22:00:00;3.491;3.899;4.439;4.458;18.273;17.648;18.569;72.858;74.783;70.132
2024-01-25 22:15:00;3.651;4.336;4.165;5.282;13.269;20.073;17.232;65.193;69.76;68.232
2024-01-25 22:30:00;3.759;4.081;4.825;4.703;16.129;18.588;12.076;66.762;71.135;79.327
2024-01-25 22:45:00;3.5;4.355;4.471;4.67;15.44;17.241;20.162;69.353;73.258;84.201
2024-01-25 23:00:00;4.057;4.294;5.082;5.397;11.923;15.059;15.638;75.734;76.515;73.847
2024-01-25 23:15:00;4.042;4.342;4.753;5.567;13.978;16.44;19.366;69.945;67.88;77.923
2024-01-25 23:30:00;4.272;4.454;5.15;5.483;17.085;18.281;18.451;71.589;56.293;77.78
2024-01-25 23:45:00;4.246;4.651;4.827;5.202;18.827;15.42;21.872;67.542;75.534;83.546
2024-01-26 00:00:00;4.263;4.653;5.162;5.443;17.264;20.454;20.035;68.615;76.824;71.411
2024-01-26 00:15:00;4.434;4.952;5.437;5.249;16.453;17.222;17.572;68.761;73.04;73.791
2024-01-26 00:30:00;4.296;5.036;5.414;5.53;15.97;17.274;17.249;70.437;73.395;73.126
2024-01-26 00:45:00;4.348;4.938;5.194;5.933;18.356;16.187;20.864;67.55;69.066;75.415
2024-01-26 01:00:00;4.55;5.005;4.555;5.431;19.008;17.955;15.98;75.566;74.601;88.774
2024-01-26 01:15:00;4.487;4.728;5.841;5.699;15.178;15.44;18.713;67.171;76.436;75.169
2024-01-26 01:30:00;3.986;4.353;5.504;5.884;13.2;20.491;18.185;60.635;72.294;70.299
2024-01-26 01:45:00;4.39;4.946;5.228;5.25;13.063;19.202;17.837;82.44;84.954;68.65
2024-01-26 02:00:00;3.929;4.036;4.372;4.917;17.851;18.696;18.98;67.396;63.869;81.89
2024-01-26 02:15:00;3.557;4.384;4.544;5.648;15.934;15.087;18.711;75.435;72.847;70.274
2024-01-26 02:30:00;3.931;4.537;4.428;5.423;16.257;17.512;19.15;75.883;65.893;78.65
2024-01-26 02:45:00;4.067;4.28;4.916;4.457;13.493;19.038;18.628;73.632;76.575;71.262
2024-01-26 03:00:00;2.937;3.206;4.021;4.47;14.946;18.102;19.085;68.03;63.776;68.033
2024-01-26 03:15:00;2.976;3.339;3.738;4.35;15.586;15.677;18.553;70.405;65.064;78.329
2024-01-26 03:30:00;3.343;3.854;3.823;4.606;16.291;16.212;17.319;62.755;68.707;71.531
2024-01-26 03:45:00;3.202;3.511;4.253;4.119;15.442;16.513;18.407;78.752;73.382;77.34
2024-01-26 04:00:00;2.63;2.943;3.757;3.465;14.548;16.283;17.228;64.826;68.904;77.746
2024-01-26 04:15:00;2.59;3.1;3.738;3.515;14.902;19.524;17.12;67.756;68.956;78.004
2024-01-26 04:30:00;2.599;3.085;3.529;3.548;17.692;14.28;17.849;69.485;71.059;73.525
2024-01-26 04:45:00;2.273;2.989;3.257;3.978;16.343;18.197;18.204;68.474;70.74;78.774
2024-01-26 05:00:00;2.266;2.419;1.992;2.901;16.857;15.236;18.458;65.781;79.735;69.926
2024-01-26 05:15:00;2.29;2.396;2.948;3.074;14.742;15.739;19.903;75.832;75.567;61.503
2024-01-26 05:30:00;2.024;2.665;2.867;2.713;11.865;14.145;17.583;73.656;70.312;78.888
2024-01-26 05:45:00;2.059;2.595;2.905;3.58;15.268;16.365;18.723;70.578;82.904;75.911
2024-01-26 06:00:00;1.609;2.241;2.715;3.494;14.787;19.496;18.594;67.042;74.557;71.645
2024-01-26 06:15:00;1.998;2.549;2.342;2.999;16.489;17.603;17.402;74.215;66.961;66.909
2024-01-26 06:30:00;2.009;2.27;2.851;3.008;20.6;15.378;18.521;66.724;73.334;63.799
2024-01-26 06:45:00;1.888;2.104;2.871;3.24;16.973;18.746;20.044;76.695;74.785;75.285
2024-01-26 07:00:00;2.281;2.293;3.052;3.725;19.83;19.072;18.706;69.545;68.424;84.068
2024-01-26 07:15:00;2.004;2.242;3.123;3.394;16.796;17.358;18.772;75.026;66.527;74.238
2024-01-26 07:30:00;2.175;2.405;3.031;3.051;15.118;20.293;17.243;68.442;72.45;73.013
2024-01-26 07:45:00;1.874;2.751;2.757;2.766;16.487;18.449;21.629;69.351;70.127;74.866
2024-01-26 08:00:00;2.521;2.74;3.306;3.379;28.493;28.238;27.337;75.005;79.691;86.986
2024-01-26 08:15:00;2.492;2.968;3.35;3.748;28.561;25.979;25.665;79.75;75.854;79.135
2024-01-26 08:30:00;2.568;2.774;3.354;3.522;25.195;28.154;29.811;76.646;68.668;69.865
2024-01-26 08:45:00;2.455;2.865;3.595;3.785;26.354;27.53;28.212;73.298;74.215;75.155
2024-01-26 09:00:00;3.125;3.203;4.124;4.179;23.999;27.99;27.903;71.887;78.589;76.828
2024-01-26 09:15:00;3.307;3.499;4.511;4.022;27.155;26.159;27.505;66.516;64.752;69.19
2024-01-26 09:30:00;3.067;3.505;4.546;3.985;28.175;27.395;31.47;70.447;66.682;79.175
2024-01-26 09:45:00;2.845;3.674;3.972;4.834;26.056;25.958;28.982;64.526;71.942;70.502
2024-01-26 10:00:00;4.107;4.226;3.539;5.251;25.066;23.936;29.302;70.841;72.185;66.69
2024-01-26 10:15:00;4.037;3.899;4.909;5.511;26.504;28.717;28.667;71.156;71.729;75.419
2024-01-26 10:30:00;3.529;4.424;4.429;5.142;26.584;24.916;28.843;59.392;70.384;74.548
2024-01-26 10:45:00;3.906;4.223;4.359;4.842;26.114;27.363;30.694;69.19;70.304;74.994
2024-01-26 11:00:00;4.137;4.678;4.925;5.843;26.25;27.706;27.989;71.033;73.998;70.794
2024-01-26 11:15:00;4.283;4.63;4.912;5.422;25.757;27.696;26.011;68.59;77.897;71.562
2024-01-26 11:30:00;4.288;4.513;5.198;5.501;27.394;26.77;29.824;70.754;69.499;81.206
2024-01-26 11:45:00;4.188;4.683;4.611;5.419;27.031;27.612;29.215;62.426;84.68;77.426
2024-01-26 12:00:00;4.251;4.909;4.909;4.686;24.624;27.916;28.577;65.198;82.196;69.738
2024-01-26 12:15:00;4.269;4.398;5.293;6.097;24.585;28.317;29.172;74.071;78.912;64.271
2024-01-26 12:30:00;4.226;4.676;5.368;5.752;25.644;29.835;27.792;69.003;75.237;69.971
2024-01-26 12:45:00;4.242;4.741;5.373;5.702;27.032;27.556;28.434;70.665;82.442;75.865
2024-01-26 13:00:00;4.22;4.691;4.82;5.413;26.207;27.297;28.184;66.322;70.491;71.524
2024-01-26 13:15:00;4.097;4.907;4.768;5.483;25.1;25.822;27.43;69.096;67.67;71.097
2024-01-26 13:30:00;4.362;4.455;4.896;5.247;26.366;27.863;30.35;57.72;69.265;71.76
2024-01-26 13:45:00;4.515;4.518;5.097;5.624;25.537;28.214;26.084;73.145;66.785;74.6
2024-01-26 14:00:00;3.665;4.057;4.976;4.57;27.233;26.908;32.272;77.859;72.633;79.315
2024-01-26 14:15:00;3.82;3.991;4.022;5.033;26.466;28.028;29.839;63.781;73.559;74.998
2024-01-26 14:30:00;3.87;4.095;4.515;5.149;25.559;26.755;25.484;64.392;73.044;75.341
2024-01-26 14:45:00;3.865;4.352;4.215;4.913;26.324;28.22;28.032;71.16;71.935;73.763
2024-01-26 15:00:00;3.164;3.308;3.504;4.465;27.841;28.587;28.124;76.222;72.692;72.254
2024-01-26 15:15:00;3.291;3.648;4.211;4.043;25.203;28.566;29.043;68.99;81.029;79.918
2024-01-26 15:30:00;3.242;3.159;4.097;4.051;26.564;27.379;26.777;62.976;75.224;79.083
2024-01-26 15:45:00;2.915;3.421;4.071;4.423;25.901;25.619;28.453;67.978;76.797;86.249
2024-01-26 16:00:00;2.69;2.849;3.574;3.935;26.598;26.27;28.201;63.953;72.992;78.358
2024-01-26 16:15:00;2.694;3.31;3.195;3.144;25.084;28.105;27.19;65.723;63.599;72.259
2024-01-26 16:30:00;2.38;2.862;3.208;3.887;26.154;30.922;26.962;67.51;62.568;70.024
2024-01-26 16:45:00;2.532;2.419;3.915;3.557;27.551;26.682;29.907;64.446;82.831;80.241
2024-01-26 17:00:00;2.197;2.008;2.801;3.208;24.688;27.893;25.618;65.188;69.235;70.518
2024-01-26 17:15:00;2.028;2.475;3.066;2.852;24.139;26.355;29.184;69.365;68.793;79.454
2024-01-26 17:30:00;2.271;2.609;2.869;3.003;24.192;25.72;29.708;70.054;73.277;70.82
2024-01-26 17:45:00;2.517;2.554;2.368;3.567;24.361;26.172;28.042;62.022;74.862;76.92
2024-01-26 18:00:00;1.751;2.339;2.148;3.11;26.833;24.035;28.486;70.942;75.52;69.171
2024-01-26 18:15:00;1.638;2.567;2.544;2.981;24.032;29.257;30.308;67.129;81.227;79.289
2024-01-26 18:30:00;1.958;2.176;2.985;3.064;25.583;23.81;27.244;72.529;79.804;68.215
2024-01-26 18:45:00;2.037;2.506;2.913;3.252;26.866;26.799;27.413;72.824;67.783;76.501
2024-01-26 19:00:00;2.024;2.092;3.114;3.404;16.583;15.409;17.587;66.332;77.037;73.912
2024-01-26 19:15:00;2.344;2.259;2.601;3.244;15.46;15.856;20.311;72.009;70.003;75.56
2024-01-26 19:30:00;1.813;2.052;3.304;3.606;16.267;19.292;20.519;64.899;71.285;72.823
2024-01-26 19:45:00;2.199;2.404;2.607;3.568;16.15;17.506;16.111;75.486;66.311;72.694
2024-01-26 20:00:00;2.41;2.914;3.382;3.853;15.686;15.733;20.05;65.084;63.196;75.851
2024-01-26 20:15:00;2.852;2.951;3.322;3.742;15.705;16.304;19.743;70.728;71.836;69.488
2024-01-26 20:30:00;2.904;2.939;3.278;3.929;19.13;16.036;20.948;68.081;67.029;69.456
2024-01-26 20:45:00;2.379;2.712;3.686;3.822;17.133;17.134;19.032;64.017;76.825;73.028
2024-01-26 21:00:00;3.046;3.506;3.76;4.679;19.473;17.463;18.327;73.414;70.538;72.814
2024-01-26 21:15:00;3.313;3.206;3.586;4.629;15.304;20.081;20.278;65.991;73.605;69.47
2024-01-26 21:30:00;3.076;3.864;3.955;4.034;15.881;14.287;19.546;60.67;79.111;80.083
2024-01-26 21:45:00;3.141;3.48;3.842;4.013;14.135;17.147;22.082;54.878;64.276;73.16
2024-01-26 22:00:00;3.78;4.063;5.487;4.758;14.867;16.72;19.972;64.712;68.232;73.753
2024-01-26 22:15:00;3.41;4.54;4.758;5.278;18.663;18.639;18.652;75.742;72.941;67.699
2024-01-26 22:30:00;3.772;3.889;4.464;4.486;15.269;17.739;16.474;75.163;73.625;86.394
2024-01-26 22:45:00;3.644;3.916;4.29;5.097;18.687;18.097;17.447;65.479;77.738;88.349
2024-01-26 23:00:00;4.139;4.38;4.525;5.545;14.259;17.725;16.045;67.165;76.509;70.708
2024-01-26 23:15:00;4.507;4.617;4.756;5.793;14.525;15.783;18.047;66.722;72.504;81.743
2024-01-26 23:30:00;3.994;4.732;5.064;5.488;15.522;19.041;19.919;62.466;73.578;74.495
2024-01-26 23:45:00;4.387;4.803;5.418;5.016;15.911;18.414;18.394;64.351;73.722;83.821
2024-01-27 00:00:00;4.347;5.392;5.503;5.303;17.292;18.592;20.076;61.808;52.357;64.849
2024-01-27 00:15:00;4.347;4.283;5.262;5.234;16.631;19.121;18.954;59.469;59.187;63.549
2024-01-27 00:30:00;4.55;4.94;5.113;5.433;15.417;17.835;17.739;58.338;61.292;49.254
2024-01-27 00:45:00;4.465;4.672;5.273;5.543;15.813;19.451;18.544;50.458;62.384;58.168
2024-01-27 01:00:00;4.341;4.498;4.892;5.071;15.553;17.774;19.174;57.493;55.193;63.113
2024-01-27 01:15:00;4.416;4.49;5.496;5.888;14.719;16.867;18.628;45.711;53.402;64.093
2024-01-27 01:30:00;4.17;4.424;4.981;5.022;14.757;17.19;18.647;61.13;58.78;56.318
2024-01-27 01:45:00;4.116;5.02;5.009;5.85;17.439;17.164;17.139;58.267;70.23;58.992
2024-01-27 02:00:00;3.569;4.369;3.977;5.342;13.441;16.411;17.69;50.408;55.74;66.044
2024-01-27 02:15:00;3.618;4.18;4.522;5.253;18.264;19.68;22.104;64.92;66.104;55.392
2024-01-27 02:30:00;4.335;4.486;4.801;4.76;15.52;17.65;20.415;48.199;68.241;63.736
2024-01-27 02:45:00;4.011;3.827;4.287;5.081;14.918;17.344;15.983;59.599;60.236;69.809
2024-01-27 03:00:00;2.893;3.244;3.747;3.954;17.036;17.79;14.518;59.72;56.465;65.12
2024-01-27 03:15:00;2.899;3.049;4.164;4.632;18.079;21.729;18.525;50.926;62.667;64.845
2024-01-27 03:30:00;3.242;3.389;3.551;4.327;17.565;15.48;19.865;56.815;61.014;51.889
2024-01-27 03:45:00;3.254;3.587;4.236;4.223;16.703;15.916;17.547;48.98;55.533;58.479
2024-01-27 04:00:00;2.629;2.949;3.181;3.346;17.522;15.102;20.076;43.053;56.574;74.298
2024-01-27 04:15:00;2.477;2.959;3.22;2.957;13.597;16.846;18.498;51.767;62.359;59.705
2024-01-27 04:30:00;2.501;2.6;3.022;3.403;15.269;17.573;18.133;53.979;64.854;69.955
2024-01-27 04:45:00;2.587;3.11;3.427;4.07;14.724;16.493;19.64;60.157;58.321;59.64
2024-01-27 05:00:00;2.084;2.523;3.532;3.143;17.714;16.38;17.528;57.33;59.641;61.472
2024-01-27 05:15:00;1.646;2.636;3.078;3.215;15.463;17.416;17.93;57.458;63.477;65.836
2024-01-27 05:30:00;2.024;2.032;2.634;3.471;17.184;16.437;19.499;52.029;59.103;63.554
2024-01-27 05:45:00;1.906;2.539;3.174;3.827;16.75;17.671;18.349;54.403;58.443;65.098
2024-01-27 06:00:00;1.933;2.027;2.614;3.511;14.793;18.894;21.53;52.443;56.072;58.499
