datetime,nat_demand,temperature,humidity
2025-08-30 12:00:00,1463.07,31.3,86
2025-08-30 13:00:00,1324.2,29.3,76
2025-08-30 14:00:00,1380.49,33.4,61
2025-08-30 15:00:00,1261.59,32.3,85
2025-08-30 16:00:00,1125.92,30.0,67
2025-08-30 17:00:00,1067.18,32.5,75
2025-08-30 18:00:00,1016.4,29.3,79
2025-08-30 19:00:00,910.07,28.9,91
2025-08-30 20:00:00,877.3,29.2,91
2025-08-30 21:00:00,924.37,27.2,94
2025-08-30 22:00:00,892.12,27.6,74
2025-08-30 23:00:00,934.71,24.7,91
2025-08-31 00:00:00,1005.26,26.6,89
2025-08-31 01:00:00,957.1,23.2,78
2025-08-31 02:00:00,870.2,25.6,83
2025-08-31 03:00:00,852.82,21.4,61
2025-08-31 04:00:00,913.17,23.2,80
2025-08-31 05:00:00,954.06,25.5,75
2025-08-31 06:00:00,915.89,25.5,61
2025-08-31 07:00:00,1069.03,26.9,75
2025-08-31 08:00:00,1204.08,28.0,88
2025-08-31 09:00:00,1335.38,27.6,66
2025-08-31 10:00:00,1380.63,28.7,74
2025-08-31 11:00:00,1455.68,31.1,82
2025-08-31 12:00:00,1387.88,30.7,64
2025-08-31 13:00:00,1511.44,33.5,60
2025-08-31 14:00:00,1348.92,31.8,64
2025-08-31 15:00:00,1236.66,32.7,72
2025-08-31 16:00:00,1148.63,32.0,85
2025-08-31 17:00:00,1106.26,30.1,72
2025-08-31 18:00:00,1049.86,27.6,91
2025-08-31 19:00:00,928.34,30.5,88
2025-08-31 20:00:00,942.52,26.8,77
2025-08-31 21:00:00,917.33,26.5,61
2025-08-31 22:00:00,899.77,25.8,86
2025-08-31 23:00:00,1006.73,25.1,62
2025-09-01 00:00:00,1137.9,25.7,89
2025-09-01 01:00:00,1205.87,24.1,69
2025-09-01 02:00:00,1178.63,23.8,68
2025-09-01 03:00:00,1134.41,25.4,62
2025-09-01 04:00:00,1168.71,25.3,81
2025-09-01 05:00:00,1199.21,24.3,70
2025-09-01 06:00:00,1163.58,24.6,65
2025-09-01 07:00:00,1222.19,26.0,64
2025-09-01 08:00:00,1289.47,27.9,89
2025-09-01 09:00:00,1545.07,27.5,73
2025-09-01 10:00:00,1550.85,30.1,61
2025-09-01 11:00:00,1674.87,30.7,92
2025-09-01 12:00:00,1633.8,28.4,67
2025-09-01 13:00:00,1688.99,30.2,69
2025-09-01 14:00:00,1541.76,28.5,80
2025-09-01 15:00:00,1424.83,31.5,78
2025-09-01 16:00:00,1347.47,32.8,94
2025-09-01 17:00:00,1231.94,28.6,77
2025-09-01 18:00:00,1190.65,28.4,66
2025-09-01 19:00:00,1119.36,28.8,72
2025-09-01 20:00:00,1126.76,26.7,71
2025-09-01 21:00:00,1102.83,25.7,83
2025-09-01 22:00:00,1110.01,26.6,77
2025-09-01 23:00:00,1131.82,24.6,71
2025-09-02 00:00:00,1228.43,22.8,62
2025-09-02 01:00:00,1157.19,21.6,84
2025-09-02 02:00:00,1060.93,26.7,94
2025-09-02 03:00:00,1091.89,25.5,75
2025-09-02 04:00:00,1105.27,24.0,72
2025-09-02 05:00:00,1182.85,25.3,83
2025-09-02 06:00:00,1202.9,25.4,71
2025-09-02 07:00:00,1215.42,27.6,61
2025-09-02 08:00:00,1436.55,27.0,85
2025-09-02 09:00:00,1462.6,28.4,69
2025-09-02 10:00:00,1607.05,30.5,78
2025-09-02 11:00:00,1591.9,32.6,81
2025-09-02 12:00:00,1572.99,32.4,83
2025-09-02 13:00:00,1583.04,33.3,85
2025-09-02 14:00:00,1449.68,31.6,64
2025-09-02 15:00:00,1537.65,31.1,75
2025-09-02 16:00:00,1359.46,29.1,93
2025-09-02 17:00:00,1215.38,30.9,87
2025-09-02 18:00:00,1182.8,30.5,71
2025-09-02 19:00:00,1124.97,28.7,80
2025-09-02 20:00:00,1123.71,27.1,91
2025-09-02 21:00:00,1152.54,28.5,84
2025-09-02 22:00:00,1120.33,26.8,73
2025-09-02 23:00:00,1118.64,26.7,94
2025-09-03 00:00:00,1183.0,23.4,68
2025-09-03 01:00:00,1174.56,23.3,89
2025-09-03 02:00:00,1131.06,25.4,88
2025-09-03 03:00:00,1183.49,24.1,90
2025-09-03 04:00:00,1083.73,23.9,73
2025-09-03 05:00:00,1083.94,24.6,76
2025-09-03 06:00:00,1178.7,26.0,84
2025-09-03 07:00:00,1221.23,28.2,86
2025-09-03 08:00:00,1366.42,27.8,77
2025-09-03 09:00:00,1431.7,30.0,88
2025-09-03 10:00:00,1546.59,30.6,77
2025-09-03 11:00:00,1695.68,29.8,63
2025-09-03 12:00:00,1639.9,30.4,79
2025-09-03 13:00:00,1601.55,31.3,60
2025-09-03 14:00:00,1601.59,30.4,83
2025-09-03 15:00:00,1424.11,31.2,83
2025-09-03 16:00:00,1324.87,33.3,64
2025-09-03 17:00:00,1265.09,30.8,85
2025-09-03 18:00:00,1196.98,29.1,77
2025-09-03 19:00:00,1158.23,31.3,60
2025-09-03 20:00:00,1072.99,26.9,69
2025-09-03 21:00:00,1128.23,25.8,76
2025-09-03 22:00:00,1111.34,27.5,94
2025-09-03 23:00:00,1125.41,26.0,63
2025-09-04 00:00:00,1193.3,24.4,86
2025-09-04 01:00:00,1124.4,25.1,70
2025-09-04 02:00:00,1134.43,24.4,62
2025-09-04 03:00:00,1109.87,22.7,87
2025-09-04 04:00:00,1058.73,21.7,70
2025-09-04 05:00:00,1146.4,24.5,62
2025-09-04 06:00:00,1180.83,27.3,62
2025-09-04 07:00:00,1172.49,26.5,84
2025-09-04 08:00:00,1355.94,28.6,71
2025-09-04 09:00:00,1430.96,29.3,71
2025-09-04 10:00:00,1596.15,28.0,91
2025-09-04 11:00:00,1576.06,30.3,69
2025-09-04 12:00:00,1638.78,31.9,78
2025-09-04 13:00:00,1639.33,30.9,66
2025-09-04 14:00:00,1559.67,31.6,83
2025-09-04 15:00:00,1484.75,32.3,91
2025-09-04 16:00:00,1293.13,31.6,82
2025-09-04 17:00:00,1299.88,32.1,78
2025-09-04 18:00:00,1179.67,30.5,62
2025-09-04 19:00:00,1160.26,27.9,84
2025-09-04 20:00:00,1126.9,27.4,84
2025-09-04 21:00:00,1104.12,27.0,65
2025-09-04 22:00:00,1079.86,27.6,92
2025-09-04 23:00:00,1124.03,24.6,92
2025-09-05 00:00:00,1203.96,22.5,74
2025-09-05 01:00:00,1189.26,24.7,79
2025-09-05 02:00:00,1100.15,23.1,91
2025-09-05 03:00:00,1002.93,22.6,83
2025-09-05 04:00:00,1085.91,24.6,62
2025-09-05 05:00:00,1099.66,26.3,63
2025-09-05 06:00:00,1149.62,25.3,65
2025-09-05 07:00:00,1257.65,27.6,78
2025-09-05 08:00:00,1374.04,28.8,85
2025-09-05 09:00:00,1489.81,30.0,84
2025-09-05 10:00:00,1570.49,29.1,84
2025-09-05 11:00:00,1560.77,29.5,69
2025-09-05 12:00:00,1636.45,30.3,79
2025-09-05 13:00:00,1704.45,32.8,64
2025-09-05 14:00:00,1568.01,32.8,94
2025-09-05 15:00:00,1468.06,30.7,64
2025-09-05 16:00:00,1356.0,34.0,94
2025-09-05 17:00:00,1253.74,29.5,62
2025-09-05 18:00:00,1075.02,31.2,91
2025-09-05 19:00:00,1101.42,30.9,89
2025-09-05 20:00:00,1092.11,28.1,88
2025-09-05 21:00:00,1146.52,26.0,85
2025-09-05 22:00:00,1123.61,25.1,84
2025-09-05 23:00:00,1083.27,24.9,71
2025-09-06 00:00:00,960.51,25.8,77
2025-09-06 01:00:00,909.77,22.7,85
2025-09-06 02:00:00,876.37,21.8,74
2025-09-06 03:00:00,869.5,24.6,64
2025-09-06 04:00:00,909.46,25.2,92
2025-09-06 05:00:00,950.91,27.5,68
2025-09-06 06:00:00,972.39,24.3,91
2025-09-06 07:00:00,1058.4,26.8,72
2025-09-06 08:00:00,1157.06,29.4,87
2025-09-06 09:00:00,1255.83,29.2,82
2025-09-06 10:00:00,1376.41,29.8,83
2025-09-06 11:00:00,1336.26,31.8,90
2025-09-06 12:00:00,1449.41,30.7,64
2025-09-06 13:00:00,1384.36,32.9,61
2025-09-06 14:00:00,1392.74,30.5,89
2025-09-06 15:00:00,1247.17,30.0,64
2025-09-06 16:00:00,1141.63,31.1,69
2025-09-06 17:00:00,983.66,27.8,66
2025-09-06 18:00:00,991.15,30.1,88
2025-09-06 19:00:00,928.89,27.0,91
2025-09-06 20:00:00,910.06,28.3,86
2025-09-06 21:00:00,870.34,27.2,60
2025-09-06 22:00:00,892.0,25.9,79
2025-09-06 23:00:00,945.85,25.7,93
2025-09-07 00:00:00,918.26,24.8,85
2025-09-07 01:00:00,950.24,23.8,82
2025-09-07 02:00:00,840.44,26.2,92
2025-09-07 03:00:00,878.75,24.6,60
2025-09-07 04:00:00,950.48,25.5,62
2025-09-07 05:00:00,919.35,26.5,94
2025-09-07 06:00:00,958.44,26.8,94
2025-09-07 07:00:00,1102.87,29.4,72
2025-09-07 08:00:00,1055.86,28.2,92
2025-09-07 09:00:00,1220.86,29.0,72
2025-09-07 10:00:00,1335.09,29.2,81
2025-09-07 11:00:00,1448.08,30.5,64
2025-09-07 12:00:00,1473.29,30.6,76
2025-09-07 13:00:00,1387.74,32.7,69
2025-09-07 14:00:00,1384.08,30.9,86
2025-09-07 15:00:00,1235.32,32.0,74
2025-09-07 16:00:00,1180.07,32.1,68
2025-09-07 17:00:00,997.31,31.0,66
2025-09-07 18:00:00,948.36,28.9,69
2025-09-07 19:00:00,886.89,29.9,72
2025-09-07 20:00:00,924.64,27.9,75
2025-09-07 21:00:00,877.62,23.5,93
2025-09-07 22:00:00,914.7,24.8,67
2025-09-07 23:00:00,952.88,26.9,90
2025-09-08 00:00:00,1158.76,26.3,87
2025-09-08 01:00:00,1163.16,24.8,66
2025-09-08 02:00:00,1120.57,24.9,93
2025-09-08 03:00:00,1078.28,23.2,92
2025-09-08 04:00:00,1072.46,24.2,63
2025-09-08 05:00:00,1101.97,26.7,85
2025-09-08 06:00:00,1158.44,26.5,61
2025-09-08 07:00:00,1225.34,27.0,91
2025-09-08 08:00:00,1335.39,27.8,61
2025-09-08 09:00:00,1393.4,30.4,85
2025-09-08 10:00:00,1569.59,31.3,86
2025-09-08 11:00:00,1621.48,31.6,74
2025-09-08 12:00:00,1674.81,31.5,80
2025-09-08 13:00:00,1615.16,31.4,86
2025-09-08 14:00:00,1485.42,32.8,93
2025-09-08 15:00:00,1433.99,30.5,70
2025-09-08 16:00:00,1327.77,30.4,82
2025-09-08 17:00:00,1256.55,29.1,81
2025-09-08 18:00:00,1077.32,31.5,82
2025-09-08 19:00:00,1102.6,28.2,60
2025-09-08 20:00:00,1102.77,28.5,71
2025-09-08 21:00:00,1069.86,26.8,84
2025-09-08 22:00:00,1115.91,29.5,65
2025-09-08 23:00:00,1110.3,25.7,93
2025-09-09 00:00:00,1111.23,22.3,87
2025-09-09 01:00:00,1114.92,25.5,84
2025-09-09 02:00:00,1085.4,23.5,77
2025-09-09 03:00:00,1113.93,23.9,60
2025-09-09 04:00:00,1056.07,23.7,91
2025-09-09 05:00:00,1066.57,25.4,88
2025-09-09 06:00:00,1208.68,26.2,79
2025-09-09 07:00:00,1261.22,26.2,72
2025-09-09 08:00:00,1266.66,27.4,71
2025-09-09 09:00:00,1416.83,29.2,67
2025-09-09 10:00:00,1551.82,27.2,67
2025-09-09 11:00:00,1623.57,29.1,77
2025-09-09 12:00:00,1584.67,33.5,80
2025-09-09 13:00:00,1652.8,32.3,87
2025-09-09 14:00:00,1572.24,31.4,90
2025-09-09 15:00:00,1460.5,29.8,74
2025-09-09 16:00:00,1379.34,31.4,92
2025-09-09 17:00:00,1243.48,32.0,82
2025-09-09 18:00:00,1162.57,33.2,75
2025-09-09 19:00:00,1152.77,31.3,83
2025-09-09 20:00:00,1120.42,26.9,80
2025-09-09 21:00:00,1060.66,26.4,67
2025-09-09 22:00:00,1132.55,24.2,76
2025-09-09 23:00:00,1106.09,24.2,74
2025-09-10 00:00:00,1151.5,24.3,73
2025-09-10 01:00:00,1142.98,23.7,79
2025-09-10 02:00:00,1058.94,26.5,91
2025-09-10 03:00:00,1082.83,22.6,70
2025-09-10 04:00:00,1088.16,24.5,91
2025-09-10 05:00:00,1079.98,22.7,63
2025-09-10 06:00:00,1154.9,26.4,88
2025-09-10 07:00:00,1252.88,25.4,64
2025-09-10 08:00:00,1327.83,29.3,71
2025-09-10 09:00:00,1448.54,28.7,82
2025-09-10 10:00:00,1588.84,28.3,92
2025-09-10 11:00:00,1625.88,28.3,75
2025-09-10 12:00:00,1640.95,30.3,70
2025-09-10 13:00:00,1575.8,32.2,67
2025-09-10 14:00:00,1563.92,32.5,92
2025-09-10 15:00:00,1452.27,31.3,93
2025-09-10 16:00:00,1373.87,32.6,80
2025-09-10 17:00:00,1226.37,29.5,76
2025-09-10 18:00:00,1080.39,26.5,93
2025-09-10 19:00:00,1035.83,29.4,62
2025-09-10 20:00:00,1104.71,29.5,83
2025-09-10 21:00:00,1067.24,28.5,81
2025-09-10 22:00:00,1122.76,24.4,69
2025-09-10 23:00:00,1130.42,24.5,64
2025-09-11 00:00:00,1125.09,25.4,90
2025-09-11 01:00:00,1120.0,23.4,83
2025-09-11 02:00:00,1074.14,24.1,70
2025-09-11 03:00:00,1083.62,23.3,73
2025-09-11 04:00:00,1055.49,23.2,63
2025-09-11 05:00:00,1079.3,24.1,67
2025-09-11 06:00:00,1129.63,27.1,66
2025-09-11 07:00:00,1213.81,27.0,94
2025-09-11 08:00:00,1358.25,29.5,91
2025-09-11 09:00:00,1433.21,29.7,81
2025-09-11 10:00:00,1573.32,31.9,81
2025-09-11 11:00:00,1660.22,31.8,85
2025-09-11 12:00:00,1660.92,32.4,88
2025-09-11 13:00:00,1625.11,31.7,63
2025-09-11 14:00:00,1548.95,35.6,90
2025-09-11 15:00:00,1468.08,32.0,81
2025-09-11 16:00:00,1329.15,29.1,67
2025-09-11 17:00:00,1256.27,31.2,80
2025-09-11 18:00:00,1162.52,28.8,74
2025-09-11 19:00:00,1079.81,30.3,63
2025-09-11 20:00:00,1107.4,28.9,64
2025-09-11 21:00:00,1087.47,26.7,61
2025-09-11 22:00:00,1100.83,24.9,67
2025-09-11 23:00:00,1106.83,25.3,63
2025-09-12 00:00:00,1133.81,23.8,72
2025-09-12 01:00:00,1155.32,25.1,73
2025-09-12 02:00:00,1132.61,24.7,68
2025-09-12 03:00:00,1093.6,27.7,87
2025-09-12 04:00:00,1094.01,24.0,71
2025-09-12 05:00:00,1133.9,24.8,87
2025-09-12 06:00:00,1132.78,25.8,72
2025-09-12 07:00:00,1179.78,26.8,80
2025-09-12 08:00:00,1368.58,29.2,85
2025-09-12 09:00:00,1416.28,28.7,84
2025-09-12 10:00:00,1510.4,32.4,81
2025-09-12 11:00:00,1540.6,31.5,67
2025-09-12 12:00:00,1648.06,30.9,81
2025-09-12 13:00:00,1546.72,31.0,72
2025-09-12 14:00:00,1508.32,33.2,73
2025-09-12 15:00:00,1455.45,31.9,77
2025-09-12 16:00:00,1348.35,31.5,92
2025-09-12 17:00:00,1196.06,30.1,66
2025-09-12 18:00:00,1133.4,29.9,69
2025-09-12 19:00:00,1058.93,28.3,89
2025-09-12 20:00:00,1053.91,29.6,93
2025-09-12 21:00:00,1090.66,27.8,62
2025-09-12 22:00:00,1084.06,25.8,71
2025-09-12 23:00:00,1112.02,24.9,90
2025-09-13 00:00:00,873.79,24.6,82
2025-09-13 01:00:00,957.16,24.1,67
2025-09-13 02:00:00,916.41,22.9,60
2025-09-13 03:00:00,906.05,21.9,94
2025-09-13 04:00:00,915.24,23.6,74
2025-09-13 05:00:00,857.57,25.0,87
2025-09-13 06:00:00,922.55,25.1,71
2025-09-13 07:00:00,949.56,27.9,60
2025-09-13 08:00:00,1230.02,27.7,70
2025-09-13 09:00:00,1226.65,31.3,61
2025-09-13 10:00:00,1367.97,29.3,94
2025-09-13 11:00:00,1357.19,31.0,67
2025-09-13 12:00:00,1460.0,31.1,90
2025-09-13 13:00:00,1465.55,32.4,80
2025-09-13 14:00:00,1329.53,33.3,62
2025-09-13 15:00:00,1196.54,32.6,84
2025-09-13 16:00:00,1115.29,29.0,87
2025-09-13 17:00:00,938.0,31.4,87
2025-09-13 18:00:00,933.83,28.8,61
2025-09-13 19:00:00,915.27,28.7,67
2025-09-13 20:00:00,868.92,28.8,60
2025-09-13 21:00:00,868.45,25.6,80
2025-09-13 22:00:00,917.14,27.4,74
2025-09-13 23:00:00,938.77,24.7,67
2025-09-14 00:00:00,864.01,27.1,81
2025-09-14 01:00:00,917.67,24.2,79
2025-09-14 02:00:00,980.87,26.0,72
2025-09-14 03:00:00,828.63,25.6,85
2025-09-14 04:00:00,864.14,23.8,66
2025-09-14 05:00:00,951.47,23.6,70
2025-09-14 06:00:00,970.79,26.1,90
2025-09-14 07:00:00,994.96,26.3,93
2025-09-14 08:00:00,1124.37,29.9,70
2025-09-14 09:00:00,1228.86,28.7,83
2025-09-14 10:00:00,1302.49,29.6,84
2025-09-14 11:00:00,1394.98,29.2,92
2025-09-14 12:00:00,1412.38,32.0,88
2025-09-14 13:00:00,1401.54,30.5,80
2025-09-14 14:00:00,1302.5,32.5,92
2025-09-14 15:00:00,1184.29,32.6,65
2025-09-14 16:00:00,1115.76,30.6,61
2025-09-14 17:00:00,1073.02,32.0,89
2025-09-14 18:00:00,935.09,29.7,87
2025-09-14 19:00:00,871.99,27.3,91
2025-09-14 20:00:00,893.62,29.9,86
2025-09-14 21:00:00,869.91,25.9,81
2025-09-14 22:00:00,961.11,26.6,74
2025-09-14 23:00:00,914.55,25.7,66
2025-09-15 00:00:00,1143.68,25.0,90
2025-09-15 01:00:00,1085.2,24.6,89
2025-09-15 02:00:00,1110.27,22.8,73
2025-09-15 03:00:00,1082.03,26.2,93
2025-09-15 04:00:00,1062.21,25.7,86
2025-09-15 05:00:00,1063.0,25.7,82
2025-09-15 06:00:00,1106.86,24.4,62
2025-09-15 07:00:00,1219.86,25.8,64
2025-09-15 08:00:00,1336.22,28.8,89
2025-09-15 09:00:00,1421.54,26.6,66
2025-09-15 10:00:00,1535.78,30.4,77
2025-09-15 11:00:00,1593.3,29.2,69
2025-09-15 12:00:00,1622.68,30.4,93
2025-09-15 13:00:00,1587.62,30.2,92
2025-09-15 14:00:00,1526.38,32.3,91
2025-09-15 15:00:00,1520.45,33.2,90
2025-09-15 16:00:00,1325.16,31.9,87
2025-09-15 17:00:00,1232.62,31.4,63
2025-09-15 18:00:00,1144.59,30.2,74
2025-09-15 19:00:00,1071.44,29.9,61
2025-09-15 20:00:00,1109.56,28.6,82
2025-09-15 21:00:00,1062.31,23.7,82
2025-09-15 22:00:00,1129.71,27.1,94
2025-09-15 23:00:00,1100.04,26.1,86
2025-09-16 00:00:00,1082.61,24.1,85
2025-09-16 01:00:00,1121.44,21.8,93
2025-09-16 02:00:00,1051.05,24.3,72
2025-09-16 03:00:00,1088.19,24.5,69
2025-09-16 04:00:00,1019.43,24.0,85
2025-09-16 05:00:00,1066.44,25.4,63
2025-09-16 06:00:00,1076.13,27.3,77
2025-09-16 07:00:00,1305.87,29.8,94
2025-09-16 08:00:00,1253.36,28.2,76
2025-09-16 09:00:00,1423.38,29.4,86
2025-09-16 10:00:00,1562.78,29.0,67
2025-09-16 11:00:00,1627.95,30.2,72
2025-09-16 12:00:00,1646.07,31.3,81
2025-09-16 13:00:00,1580.58,33.3,89
2025-09-16 14:00:00,1570.08,33.0,94
2025-09-16 15:00:00,1455.04,34.2,63
2025-09-16 16:00:00,1318.73,29.7,72
2025-09-16 17:00:00,1215.5,29.2,65
2025-09-16 18:00:00,1115.67,31.3,77
2025-09-16 19:00:00,1045.85,30.8,67
2025-09-16 20:00:00,1104.62,28.0,79
2025-09-16 21:00:00,1115.48,21.6,80
2025-09-16 22:00:00,1058.88,25.1,91
2025-09-16 23:00:00,1103.4,25.6,91
2025-09-17 00:00:00,1108.23,23.5,61
2025-09-17 01:00:00,1104.55,24.4,61
2025-09-17 02:00:00,1089.0,26.3,91
2025-09-17 03:00:00,1099.63,25.8,81
2025-09-17 04:00:00,1032.12,25.5,85
2025-09-17 05:00:00,1045.03,25.1,69
2025-09-17 06:00:00,1166.56,25.4,64
2025-09-17 07:00:00,1187.88,27.9,71
2025-09-17 08:00:00,1264.09,28.0,91
2025-09-17 09:00:00,1403.1,29.1,77
2025-09-17 10:00:00,1508.26,28.1,69
2025-09-17 11:00:00,1643.14,30.0,82
2025-09-17 12:00:00,1645.69,32.4,60
2025-09-17 13:00:00,1628.89,30.5,77
2025-09-17 14:00:00,1548.53,32.3,89
2025-09-17 15:00:00,1453.23,32.4,78
2025-09-17 16:00:00,1284.26,32.0,76
2025-09-17 17:00:00,1197.18,31.5,87
2025-09-17 18:00:00,1088.7,30.8,81
2025-09-17 19:00:00,1067.36,28.3,91
2025-09-17 20:00:00,1082.31,26.2,84
2025-09-17 21:00:00,1071.3,25.9,68
2025-09-17 22:00:00,1132.77,26.9,60
2025-09-17 23:00:00,1065.87,23.7,88
2025-09-18 00:00:00,1127.8,23.3,74
2025-09-18 01:00:00,1059.05,22.9,88
2025-09-18 02:00:00,1087.09,21.8,80
2025-09-18 03:00:00,1089.44,22.8,71
2025-09-18 04:00:00,1047.8,25.7,85
2025-09-18 05:00:00,1090.98,24.3,90
2025-09-18 06:00:00,1086.73,23.9,94
2025-09-18 07:00:00,1142.88,26.4,73
2025-09-18 08:00:00,1324.83,28.6,66
2025-09-18 09:00:00,1478.16,26.8,62
2025-09-18 10:00:00,1481.99,31.1,63
2025-09-18 11:00:00,1628.53,29.1,61
2025-09-18 12:00:00,1611.88,31.0,94
2025-09-18 13:00:00,1539.02,31.4,92
2025-09-18 14:00:00,1477.27,31.3,72
2025-09-18 15:00:00,1417.7,31.8,66
2025-09-18 16:00:00,1291.22,32.4,86
2025-09-18 17:00:00,1155.21,30.8,62
2025-09-18 18:00:00,1061.1,29.3,76
2025-09-18 19:00:00,1042.13,29.6,84
2025-09-18 20:00:00,1062.19,28.2,89
2025-09-18 21:00:00,1063.41,26.2,73
2025-09-18 22:00:00,1066.36,26.1,88
2025-09-18 23:00:00,1109.93,24.3,64
2025-09-19 00:00:00,1143.73,23.5,66
2025-09-19 01:00:00,1113.57,25.1,78
2025-09-19 02:00:00,1076.59,24.5,92
2025-09-19 03:00:00,1093.05,25.1,80
2025-09-19 04:00:00,1018.76,25.3,80
2025-09-19 05:00:00,1060.86,24.1,76
2025-09-19 06:00:00,1110.32,27.2,82
2025-09-19 07:00:00,1154.86,26.6,86
2025-09-19 08:00:00,1287.68,29.1,90
2025-09-19 09:00:00,1341.53,28.9,74
2025-09-19 10:00:00,1580.82,30.4,60
2025-09-19 11:00:00,1549.98,31.2,79
2025-09-19 12:00:00,1662.91,32.4,93
2025-09-19 13:00:00,1584.14,29.9,60
2025-09-19 14:00:00,1533.68,30.1,91
2025-09-19 15:00:00,1397.08,32.7,81
2025-09-19 16:00:00,1309.7,31.9,88
2025-09-19 17:00:00,1220.97,29.9,70
2025-09-19 18:00:00,1140.69,30.4,92
2025-09-19 19:00:00,1095.92,27.3,60
2025-09-19 20:00:00,1039.55,31.9,68
2025-09-19 21:00:00,1043.86,28.5,72
2025-09-19 22:00:00,1025.15,26.7,83
2025-09-19 23:00:00,1118.21,25.3,79
2025-09-20 00:00:00,942.25,23.8,60
2025-09-20 01:00:00,953.37,22.6,94
2025-09-20 02:00:00,888.55,23.9,79
2025-09-20 03:00:00,830.78,23.1,60
2025-09-20 04:00:00,789.99,23.6,65
2025-09-20 05:00:00,902.22,23.5,85
2025-09-20 06:00:00,851.53,26.3,88
2025-09-20 07:00:00,983.27,26.5,74
2025-09-20 08:00:00,1091.56,28.6,78
2025-09-20 09:00:00,1208.76,29.6,68
2025-09-20 10:00:00,1312.18,30.3,76
2025-09-20 11:00:00,1384.67,34.0,91
2025-09-20 12:00:00,1319.9,32.5,87
2025-09-20 13:00:00,1380.36,30.4,74
2025-09-20 14:00:00,1232.92,32.6,87
2025-09-20 15:00:00,1236.86,31.8,68
2025-09-20 16:00:00,1080.03,29.9,86
2025-09-20 17:00:00,919.75,29.1,78
2025-09-20 18:00:00,885.97,30.5,66
2025-09-20 19:00:00,845.89,29.9,84
2025-09-20 20:00:00,891.15,26.7,89
2025-09-20 21:00:00,864.59,28.1,72
2025-09-20 22:00:00,890.04,26.3,61
2025-09-20 23:00:00,938.28,26.6,77
2025-09-21 00:00:00,898.04,25.8,67
2025-09-21 01:00:00,920.25,23.9,79
2025-09-21 02:00:00,898.84,26.0,68
2025-09-21 03:00:00,809.62,22.8,72
2025-09-21 04:00:00,897.98,27.4,80
2025-09-21 05:00:00,813.09,24.1,87
2025-09-21 06:00:00,943.55,25.9,66
2025-09-21 07:00:00,939.13,26.3,90
2025-09-21 08:00:00,1117.49,27.5,82
2025-09-21 09:00:00,1273.4,32.5,72
2025-09-21 10:00:00,1300.51,29.4,61
2025-09-21 11:00:00,1367.9,31.8,93
2025-09-21 12:00:00,1422.84,31.2,64
2025-09-21 13:00:00,1365.35,33.0,61
2025-09-21 14:00:00,1371.63,31.3,93
2025-09-21 15:00:00,1214.99,32.2,61
2025-09-21 16:00:00,1085.29,32.2,79
2025-09-21 17:00:00,973.37,30.0,67
2025-09-21 18:00:00,878.85,33.3,82
2025-09-21 19:00:00,840.91,29.9,75
2025-09-21 20:00:00,834.24,27.7,81
2025-09-21 21:00:00,837.68,26.1,67
2025-09-21 22:00:00,851.99,26.1,85
2025-09-21 23:00:00,967.44,23.7,82
2025-09-22 00:00:00,1062.39,26.7,75
2025-09-22 01:00:00,1096.02,24.7,80
2025-09-22 02:00:00,1092.69,23.9,88
2025-09-22 03:00:00,1073.74,25.4,79
2025-09-22 04:00:00,1041.42,23.7,71
2025-09-22 05:00:00,1051.42,23.8,85
2025-09-22 06:00:00,1124.28,25.8,62
2025-09-22 07:00:00,1198.59,27.1,77
2025-09-22 08:00:00,1284.43,28.6,60
2025-09-22 09:00:00,1350.61,27.3,78
2025-09-22 10:00:00,1488.63,29.5,72
2025-09-22 11:00:00,1533.78,27.1,92
2025-09-22 12:00:00,1575.16,30.0,89
2025-09-22 13:00:00,1575.09,32.7,81
2025-09-22 14:00:00,1517.59,33.2,86
2025-09-22 15:00:00,1467.62,30.5,72
2025-09-22 16:00:00,1274.73,31.1,67
2025-09-22 17:00:00,1216.43,30.9,61
2025-09-22 18:00:00,1119.26,31.3,78
2025-09-22 19:00:00,1105.28,30.9,83
2025-09-22 20:00:00,1063.73,28.2,64
2025-09-22 21:00:00,1016.49,26.7,67
2025-09-22 22:00:00,1011.76,24.3,79
2025-09-22 23:00:00,1101.91,25.3,94
2025-09-23 00:00:00,1076.99,27.0,61
2025-09-23 01:00:00,1053.62,25.7,65
2025-09-23 02:00:00,1024.63,24.2,75
2025-09-23 03:00:00,1054.36,24.5,61
2025-09-23 04:00:00,1093.28,23.7,73
2025-09-23 05:00:00,1042.58,24.7,85
2025-09-23 06:00:00,1126.18,26.2,79
2025-09-23 07:00:00,1182.73,27.1,88
2025-09-23 08:00:00,1245.4,29.2,63
2025-09-23 09:00:00,1428.03,30.2,79
2025-09-23 10:00:00,1463.74,30.6,83
2025-09-23 11:00:00,1571.71,29.6,60
2025-09-23 12:00:00,1583.6,30.3,84
2025-09-23 13:00:00,1602.22,30.8,73
2025-09-23 14:00:00,1465.04,32.3,94
2025-09-23 15:00:00,1416.03,29.4,80
2025-09-23 16:00:00,1261.18,31.5,82
2025-09-23 17:00:00,1168.48,32.5,79
2025-09-23 18:00:00,978.36,30.8,85
2025-09-23 19:00:00,1130.19,28.6,86
2025-09-23 20:00:00,1059.87,27.2,73
2025-09-23 21:00:00,1021.97,27.9,63
